time_s,speed_mps,acc_mps2,force_N,motor_rpm,motor_torque_Nm
183.0,33.47222222222222,0.0046296296296301125,645.7462999498465,9589.085321286695,22.190594499994724
184.0,33.47222222222222,-0.004629629629629417,630.0055592091053,9589.085321286695,21.649675574196056
185.0,33.47222222222222,-0.014550264550264966,613.1404798440249,9589.085321286695,21.070119582268894
186.0,33.44444444444444,-0.026455026455026693,592.1760134832448,9581.127574132099,20.34969118499123
187.0,33.416666666666664,-0.044312169312168775,561.0931025512575,9573.169826977504,19.281549915850775
188.0,33.36111111111111,-0.0582010582010576,536.0322644339736,9557.254332668314,18.420352729689814
189.0,33.30555555555556,-0.059523809523809076,532.3362723704815,9541.338838359126,18.293342693143696
190.0,33.22222222222222,-0.05291005291005309,541.4132092504407,9517.465596895343,18.605264922695554
191.0,33.19444444444444,-0.04100529100529239,560.9303607964042,9509.507849740747,19.27595741568399
192.0,33.166666666666664,-0.023148148148149663,590.5671630092567,9501.550102586152,20.294404227122218
193.0,33.138888888888886,-0.004629629629630132,621.3289068942893,9493.592355431558,21.351508827982446
194.0,33.138888888888886,0.007936507936507936,642.691340756724,9493.592355431558,22.085613084423503
195.0,33.166666666666664,0.018518518518518844,661.4004963425931,9501.550102586152,22.728539393216256
196.0,33.19444444444444,0.0218253968253974,667.7425301085768,9509.507849740747,22.946478697889233
197.0,33.19444444444444,0.017857142857143588,660.9964983625454,9509.507849740747,22.714656301118396
198.0,33.22222222222222,0.007936507936508514,644.8523626895953,9517.465596895343,22.1598750065153
199.0,33.22222222222222,-0.003968253968254057,624.614267451499,9517.465596895343,21.464407816202712
200.0,33.22222222222222,-0.021825396825396852,594.2571245943562,9517.465596895343,20.42120703073389
201.0,33.166666666666664,-0.04497354497354444,553.4639884060855,9501.550102586152,19.01938104488266
202.0,33.138888888888886,-0.06018518518518472,526.8844624498465,9493.592355431558,18.1059952731906
203.0,33.05555555555556,-0.05820105820105804,528.1018838205471,9469.719113967774,18.14783105912533
204.0,33.0,-0.03703703703703713,562.646672037037,9453.803619658584,19.334937183403333
205.0,32.97222222222222,-0.004629629629630002,617.0231453202155,9445.845872503989,21.20354451272218
206.0,33.0,0.03174603174603124,679.5778889682531,9453.803619658584,23.353192060764712
207.0,33.05555555555556,0.0648148148148148,737.228867947531,9469.719113967774,25.33432535902168
208.0,33.111111111111114,0.08862433862433847,779.141518377425,9485.634608276963,26.774622624653777
209.0,33.22222222222222,0.09722222222222125,796.6380769753071,9517.465596895343,27.375878933859347
210.0,33.333333333333336,0.09325396825396728,792.781850476189,9549.29658551372,27.243362559319205
211.0,33.416666666666664,0.07870370370370422,770.2200866782416,9573.169826977504,26.46804421574713
212.0,33.47222222222222,0.0608465608465617,741.3150830186302,9589.085321286695,25.474745120915124
213.0,33.52777777777778,0.04828042328042335,721.4072005450839,9605.000815595884,24.79062544828467
214.0,33.583333333333336,0.04034391534391488,709.3721006332664,9620.916309905075,24.377048131727367
215.0,33.61111111111111,0.03306878306878199,697.7337621274232,9628.874057059667,23.977105227746502
216.0,33.638888888888886,0.02711640211640152,688.3447039180987,9636.831804214262,23.654457179316108
217.0,33.666666666666664,0.02777777777777854,690.1996350000013,9644.789551368856,23.718200515463963
218.0,33.69444444444444,0.028439153439154742,692.0551691297421,9652.74729852345,23.781964574905224
219.0,33.72222222222222,0.023809523809524717,684.9165973126118,9660.705045678047,23.536652828612088
220.0,33.75,0.014550264550265264,669.908258172951,9668.662792832642,23.020902342713093
221.0,33.75,0.0013227513227517258,647.4214856861779,9668.662792832642,22.24816102014357
222.0,33.75,-0.013888888888889207,621.5616973263884,9668.662792832642,21.359508499188603
223.0,33.72222222222222,-0.027777777777777995,597.2181846141971,9660.705045678047,20.522961670590963
224.0,33.69444444444444,-0.042989417989417356,570.6265977011695,9652.74729852345,19.609161433029882
225.0,33.638888888888886,-0.05753968253968179,544.429360002757,9636.831804214262,18.70891271487137
226.0,33.583333333333336,-0.06613756613756579,528.3535821147493,9620.916309905075,18.15648048504293
227.0,33.5,-0.06481481481481555,528.4177185648136,9597.04306844129,18.158684486763352
228.0,33.44444444444444,-0.05687830687830829,540.456436763666,9581.127574132099,18.572386143081303
229.0,33.388888888888886,-0.04960317460317514,551.3732285295405,9565.21207982291,18.947533626444688
230.0,33.36111111111111,-0.04232804232804177,563.0163914181005,9557.254332668314,19.34764231677321
231.0,33.30555555555556,-0.031084656084655216,580.682833217043,9541.338838359126,19.954736536668143
232.0,33.27777777777778,-0.014550264550263555,608.0685459898607,9533.381091204532,20.89582632267562
233.0,33.27777777777778,0.007275132275131969,645.171720593033,9533.381091204532,22.17084950491522
234.0,33.30555555555556,0.027116402116400425,679.6246321588376,9541.338838359126,23.3547983559738
235.0,33.333333333333336,0.0436507936507925,708.4564536507919,9549.29658551372,24.345582599683567
236.0,33.388888888888886,0.06018518518518407,738.0134401697512,9565.21207982291,25.361286603771518
237.0,33.44444444444444,0.08134920634920564,775.4432092504396,9581.127574132099,26.647532963932633
238.0,33.55555555555556,0.0992063492063494,808.709454885362,9612.95856275048,27.790702917022745
239.0,33.638888888888886,0.10119047619047566,814.2706298440247,9636.831804214262,27.981808585705313
240.0,33.77777777777778,0.09391534391534295,805.5618977425029,9676.620539987236,27.68253944132312
241.0,33.83333333333333,0.0879629629629637,796.910668564816,9692.536034296427,27.385246342433536
